Order Date,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode
08-03-2019,Dallas,Texas,Central,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,3,49.3938,Cards
08-03-2019,Jackson,Michigan,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,3,48.3336,COD
08-03-2019,Jackson,Michigan,Central,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,3.753,Online
09-03-2019,Milford,Connecticut,East,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,87.89,COD
09-03-2019,Andover,Massachusetts,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,3.363,COD
09-03-2019,Andover,Massachusetts,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,88.725,Online
09-03-2019,Andover,Massachusetts,East,Office Supplies,Paper,Xerox 193,17.94,3,8.7906,Cards
09-03-2019,Andover,Massachusetts,East,Office Supplies,Binders,GBC Binding covers,51.8,4,23.31,Online
10-03-2019,Long Beach,New York,East,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,-22.098,Cards
10-03-2019,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,1,7.4985,Online
10-03-2019,Los Angeles,California,West,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,7.152,COD
10-03-2019,Los Angeles,California,West,Technology,Phones,Apple iPhone 5,4158.912,8,363.9048,Cards
10-03-2019,Los Angeles,California,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,5.1015,Online
10-03-2019,Los Angeles,California,West,Technology,Machines,Okidata MB760 Printer,3357.6,3,377.73,COD
10-03-2019,Glendale,Arizona,West,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,6.5435,COD
11-03-2019,Eagan,Minnesota,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,19.7714,COD
11-03-2019,Eagan,Minnesota,Central,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,8.2062,Online
11-03-2019,Vineland,New Jersey,East,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,-31.3722,Cards
11-03-2019,Columbus,Georgia,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,31.5372,Online
11-03-2019,Columbus,Georgia,South,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,4,125.1432,Online
11-03-2019,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,9.48,Cards
12-03-2019,Monroe,Louisiana,South,Office Supplies,Paper,Xerox 218,12.96,2,6.2208,Online
12-03-2019,New York City,New York,East,Office Supplies,Envelopes,Staple envelope,29.34,3,13.4964,COD
12-03-2019,San Francisco,California,West,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,6.7655,COD
12-03-2019,San Francisco,California,West,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,40.274,Cards
12-03-2019,San Francisco,California,West,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,14.9744,Cards
12-03-2019,San Francisco,California,West,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,77.0352,Online
12-03-2019,Los Angeles,California,West,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,8.991,Online
13-03-2019,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,17.766,Cards
13-03-2019,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,15.2388,Cards
13-03-2019,San Antonio,Texas,Central,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,24.528,COD
13-03-2019,San Antonio,Texas,Central,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272,2,-2.1624,COD
13-03-2019,San Antonio,Texas,Central,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0,Online
13-03-2019,Waynesboro,Virginia,South,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,40.9216,Cards
13-03-2019,Waynesboro,Virginia,South,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,44.8896,COD
13-03-2019,Waynesboro,Virginia,South,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46,4,20.7,Online
13-03-2019,San Francisco,California,West,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,7.3528,COD
13-03-2019,San Francisco,California,West,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,196.5036,Cards
13-03-2019,Philadelphia,Pennsylvania,East,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,-5.524,COD
13-03-2019,Philadelphia,Pennsylvania,East,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,47.495,Online
13-03-2019,Philadelphia,Pennsylvania,East,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,-116.9805,Cards
13-03-2019,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,13.9185,Cards
13-03-2019,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,-41.5176,COD
13-03-2019,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,-138.14,COD
13-03-2019,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,-15.44,Cards
13-03-2019,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,-28.368,Cards
13-03-2019,Philadelphia,Pennsylvania,East,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,-643.71,Cards
13-03-2019,Riverside,California,West,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,19.194,Cards
14-03-2019,Columbus,Ohio,East,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,6.2905,Cards
14-03-2019,Harlingen,Texas,Central,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,-14.196,COD
14-03-2019,Harlingen,Texas,Central,Office Supplies,Paper,Xerox 1993,5.184,1,1.8792,COD
14-03-2019,Harlingen,Texas,Central,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,16.3737,Cards
14-03-2019,Seattle,Washington,West,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,-22.1382,COD
14-03-2019,Redwood City,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,14.1426,COD
14-03-2019,Green Bay,Wisconsin,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,4.3524,COD
15-03-2019,Philadelphia,Pennsylvania,East,Technology,Accessories,V7 USB Numeric Keypad,83.976,3,-13.6461,Online
15-03-2019,San Francisco,California,West,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2,1.6472,Online
15-03-2019,San Francisco,California,West,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,4,84.502,Online
15-03-2019,Jackson,Mississippi,South,Office Supplies,Paper,Xerox 1964,319.76,14,147.0896,Online
15-03-2019,Jackson,Mississippi,South,Office Supplies,Paper,Xerox 1964,45.68,2,21.0128,Online
15-03-2019,Bryan,Texas,Central,Furniture,Chairs,Novimex Swivel Fabric Task Chair,528.43,5,-143.431,Cards
15-03-2019,Bryan,Texas,Central,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",22.386,7,-35.8176,Cards
17-03-2019,Malden,Massachusetts,East,Office Supplies,Art,Newell 345,39.68,2,10.3168,Online
17-03-2019,Newark,Delaware,East,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,62.3904,COD
17-03-2019,Newark,Delaware,East,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,15.9446,Online
17-03-2019,Columbia,Maryland,East,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5,89.955,COD
17-03-2019,Columbia,Maryland,East,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,297.6435,Online
17-03-2019,Columbia,Maryland,East,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,252.59,COD
17-03-2019,San Francisco,California,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,-20.1362,COD
18-03-2019,Memphis,Tennessee,South,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,-94.941,COD
18-03-2019,Columbia,Tennessee,South,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,871.8,3,87.18,Online
19-03-2019,Littleton,Colorado,West,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,-98.8018,Cards
19-03-2019,Oceanside,New York,East,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,6.8908,Online
19-03-2019,Oceanside,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,6.9088,Online
19-03-2019,Nashville,Tennessee,South,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,-20.724,COD
20-03-2019,Salem,Oregon,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,-20.1362,Online
20-03-2019,Salem,Oregon,West,Office Supplies,Paper,Xerox 225,20.736,4,7.2576,Cards
20-03-2019,Salem,Oregon,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,-12.8961,Online
20-03-2019,Salem,Oregon,West,Office Supplies,Paper,Xerox 1894,10.368,2,3.6288,Cards
20-03-2019,Evanston,Illinois,Central,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.8994,COD
20-03-2019,Saint Peters,Missouri,Central,Furniture,Tables,Chromcraft Round Conference Tables,697.16,4,146.4036,Online
20-03-2019,Gulfport,Mississippi,South,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,38.038,COD
21-03-2019,Chicago,Illinois,Central,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.168,2,-4.752,Cards
21-03-2019,Chicago,Illinois,Central,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0,Cards
21-03-2019,Chicago,Illinois,Central,Office Supplies,Art,Newell 33,13.392,3,1.5066,COD
21-03-2019,Houston,Texas,Central,Furniture,Tables,Safco Drafting Table,99.372,2,-1.4196,COD
21-03-2019,Houston,Texas,Central,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.504,COD
22-03-2019,North Las Vegas,Nevada,West,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,19.3314,COD
22-03-2019,Seattle,Washington,West,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,14.6902,Online
24-03-2019,Gresham,Oregon,West,Technology,Phones,BlackBerry Q10,403.168,4,25.198,COD
24-03-2019,Richmond,Indiana,Central,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,10.3408,Cards
24-03-2019,Cleveland,Ohio,East,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,-241.176,COD
24-03-2019,Cleveland,Ohio,East,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,1.6324,Cards
25-03-2019,Norman,Oklahoma,Central,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,244.6155,Cards
25-03-2019,New York City,New York,East,Office Supplies,Art,Newell 319,59.52,3,17.856,Online
26-03-2019,New York City,New York,East,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,18.398,COD
26-03-2019,Jacksonville,North Carolina,South,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,5,5.9185,COD
26-03-2019,Jacksonville,North Carolina,South,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,-17.9964,COD
26-03-2019,Pocatello,Idaho,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,8.6436,Online
26-03-2019,Pocatello,Idaho,West,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,5.538,COD
27-03-2019,Columbus,Georgia,South,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,8.7032,Online
27-03-2019,Columbus,Georgia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,11.1776,COD
27-03-2019,Columbus,Georgia,South,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,15.9446,COD
28-03-2019,Arlington,Virginia,South,Office Supplies,Storage,Hanging Personal Folder File,31.4,2,7.85,COD
28-03-2019,Los Angeles,California,West,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.8792,COD
28-03-2019,Los Angeles,California,West,Office Supplies,Paper,Xerox 1983,5.98,1,2.9302,COD
29-03-2019,Chicago,Illinois,Central,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,15.9348,COD
29-03-2019,Chicago,Illinois,Central,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,-36.1764,Online
29-03-2019,Chicago,Illinois,Central,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,812.736,8,60.9552,COD
29-03-2019,New York City,New York,East,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,6.74,COD
29-03-2019,New York City,New York,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,9.3125,COD
29-03-2019,New York City,New York,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8,124.2,COD
29-03-2019,New York City,New York,East,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,14.9814,COD
29-03-2019,Springfield,Ohio,East,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,-167.986,Online
29-03-2019,Springfield,Ohio,East,Technology,Phones,Clearsounds A400,158.376,4,-36.9544,COD
30-03-2019,Norwich,Connecticut,East,Office Supplies,Paper,Xerox 188,11.34,1,5.5566,COD
31-03-2019,Philadelphia,Pennsylvania,East,Technology,Phones,LG Exalt,280.782,3,-60.8361,Online
31-03-2019,Philadelphia,Pennsylvania,East,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2,1.1994,COD
31-03-2019,New York City,New York,East,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,54.666,COD
01-04-2019,Auburn,New York,East,Office Supplies,Art,Newell 345,59.52,3,15.4752,COD
01-04-2019,Auburn,New York,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,9.7164,COD
01-04-2019,Auburn,New York,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,71.2476,COD
01-04-2019,Auburn,New York,East,Office Supplies,Art,50 Colored Long Pencils,30.48,3,7.9248,COD
01-04-2019,Auburn,New York,East,Office Supplies,Art,Newell 342,9.84,3,2.8536,COD
01-04-2019,Auburn,New York,East,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,9.1312,Online
01-04-2019,Sierra Vista,Arizona,West,Office Supplies,Fasteners,Staples,31.56,5,9.8625,Online
01-04-2019,Sierra Vista,Arizona,West,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,3.0144,Online
01-04-2019,New York City,New York,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,22.8904,Online
01-04-2019,New York City,New York,East,Office Supplies,Labels,Avery 473,20.7,2,9.936,COD
01-04-2019,New York City,New York,East,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,3.285,COD
01-04-2019,New York City,New York,East,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,4.6644,COD
01-04-2019,New York City,New York,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,6,292.776,COD
01-04-2019,New York City,New York,East,Office Supplies,Supplies,Staple remover,63.84,8,18.5136,COD
01-04-2019,New York City,New York,East,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,1.1225,COD
01-04-2019,Columbus,Georgia,South,Furniture,Furnishings,Regeneration Desk Collection,7.04,4,3.0976,COD
01-04-2019,Milwaukee,Wisconsin,Central,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0.2598,Online
02-04-2019,Milwaukee,Wisconsin,Central,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,378.274,COD
03-04-2019,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,9,-83.205,COD
03-04-2019,Richmond,Indiana,Central,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,22.0472,Online
03-04-2019,Richmond,Indiana,Central,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,124.7808,COD
03-04-2019,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1962,10.272,3,3.21,COD
04-04-2019,Springfield,Virginia,South,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,5.9988,COD
04-04-2019,Springfield,Virginia,South,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,3,13.0707,Online
04-04-2019,New York City,New York,East,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,183.995,COD
04-04-2019,Troy,New York,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,7.4376,Online
04-04-2019,Troy,New York,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2,8.0652,COD
04-04-2019,Troy,New York,East,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,37.7874,COD
05-04-2019,Houston,Texas,Central,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,13.8572,COD
05-04-2019,Philadelphia,Pennsylvania,East,Technology,Phones,Clearsounds A400,118.782,3,-27.7158,COD
05-04-2019,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,-163.4516,Online
06-04-2019,Burlington,Vermont,East,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,5,336.635,COD
07-04-2019,San Francisco,California,West,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,374.9925,Online
07-04-2019,New York City,New York,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,3,146.388,Online
07-04-2019,New York City,New York,East,Office Supplies,Art,Newell 322,3.64,2,0.9828,Online
07-04-2019,Lakewood,New Jersey,East,Office Supplies,Paper,Xerox 1939,37.94,2,18.2112,COD
07-04-2019,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,33.528,3,2.5146,COD
07-04-2019,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3,3.6744,COD
